n,p,k,temperature,humidity,ph,rainfall,label,label_enc
0.513337491,0.221428571,0.09,0.439251862,0.495440236,0.48892808,0.210659873,maize,21
0.580004697,0.392857143,0.09,0.316476304,0.579170476,0.456324301,0.144906888,maize,21
0.40000324,0.235714286,0.06,0.265225207,0.58293774,0.461830157,0.18015138,maize,21
0.626671742,0.35,0.06,0.402679285,0.553876668,0.36808257,0.258463489,maize,21
0.633338463,0.235714286,0.085,0.304760616,0.548053199,0.34615049,0.24186469,maize,21
0.560004535,0.278571429,0.08,0.360602011,0.555814957,0.364784458,0.258332692,maize,21
0.513337491,0.378571429,0.07,0.386487675,0.492797474,0.355641876,0.243958528,maize,21
0.440003563,0.278571429,0.075,0.283438802,0.638775169,0.503122568,0.191077318,maize,21
0.420003402,0.214285714,0.055,0.364968287,0.595997818,0.430407398,0.198698152,maize,21
0.526670932,0.285714286,0.075,0.414129664,0.524729738,0.343754303,0.214482356,maize,21
0.480003887,0.392857143,0.1,0.268149527,0.638829262,0.352812289,0.209769805,maize,21
0.446670284,0.328571429,0.095,0.405767248,0.548931028,0.323376316,0.150669806,maize,21
0.573337977,0.221428571,0.095,0.490001122,0.683901643,0.354960491,0.172355402,maize,21
0.50667077,0.307142857,0.065,0.289451426,0.645911478,0.353204663,0.197374241,maize,21
0.500004049,0.342857143,0.065,0.327972253,0.52697101,0.522529465,0.249168472,maize,21
0.540004373,0.285714286,0.09,0.290309189,0.627245447,0.417957425,0.199957186,maize,21
0.486670608,0.285714286,0.08,0.436242519,0.692029222,0.48707404,0.23128098,maize,21
0.473337167,0.214285714,0.095,0.371783739,0.527955422,0.361050143,0.158750509,maize,21
0.640005183,0.35,0.085,0.466560248,0.549097167,0.537390995,0.197366151,maize,21
0.660005345,0.242857143,0.065,0.286843297,0.630409837,0.405577212,0.209132749,maize,21
0.413336681,0.307142857,0.075,0.355972442,0.539068518,0.498215553,0.229056109,maize,21
0.573337977,0.228571429,0.055,0.323221821,0.524344536,0.319852282,0.15784616,maize,21
0.626671742,0.321428571,0.07,0.400253952,0.692458448,0.368330564,0.233811914,maize,21
0.50667077,0.242857143,0.095,0.426550501,0.482759598,0.542909445,0.14930291,maize,21
0.513337491,0.335714286,0.06,0.44338697,0.600505995,0.343690684,0.17865536,maize,21
0.493337329,0.242857143,0.09,0.381536522,0.600887688,0.509457488,0.209947594,maize,21
0.540004373,0.314285714,0.075,0.25478958,0.540704244,0.312416778,0.250639923,maize,21
0.420003402,0.264285714,0.08,0.39911557,0.677362634,0.356695316,0.156559267,maize,21
0.660005345,0.235714286,0.08,0.388635925,0.668800941,0.442856871,0.158144228,maize,21
0.600004859,0.335714286,0.1,0.474103615,0.642751074,0.515965726,0.248083953,maize,21
0.453337005,0.25,0.07,0.478776227,0.605914502,0.489970175,0.258251467,maize,21
0.40000324,0.371428571,0.095,0.271910878,0.551648865,0.406905758,0.176653062,maize,21
0.473337167,0.335714286,0.065,0.450136029,0.486611365,0.355505067,0.184579624,maize,21
0.40666996,0.385714286,0.06,0.401218594,0.524734709,0.461824933,0.252606558,maize,21
0.586671418,0.235714286,0.05,0.449431686,0.602604966,0.458819448,0.144877469,maize,21
0.433336843,0.392857143,0.085,0.457318686,0.679570505,0.482436782,0.259965027,maize,21
0.520004211,0.228571429,0.085,0.456613367,0.572232777,0.439448423,0.175356614,maize,21
0.520004211,0.378571429,0.05,0.447411776,0.624703582,0.470251915,0.145945949,maize,21
0.613338301,0.392857143,0.09,0.272085189,0.667859073,0.344758656,0.163731715,maize,21
0.526670932,0.385714286,0.06,0.319429602,0.577137232,0.488225186,0.261467662,maize,21
0.60667158,0.357142857,0.05,0.256203589,0.680616716,0.44661705,0.186608757,maize,21
0.50667077,0.328571429,0.065,0.479495546,0.673061099,0.426460931,0.188857927,maize,21
0.580004697,0.307142857,0.1,0.271711955,0.54961379,0.49017291,0.223751566,maize,21
0.473337167,0.392857143,0.085,0.476864822,0.526200515,0.419892269,0.203826923,maize,21
0.600004859,0.371428571,0.095,0.279302204,0.682840093,0.41274779,0.195173167,maize,21
0.446670284,0.214285714,0.085,0.400306871,0.571398342,0.448021817,0.262113429,maize,21
0.40000324,0.35,0.07,0.274318974,0.562677263,0.45301942,0.164494607,maize,21
0.553337815,0.378571429,0.09,0.301795294,0.529596532,0.447324761,0.15252127,maize,21
0.553337815,0.371428571,0.07,0.467347531,0.658888551,0.524562857,0.236717959,maize,21
0.473337167,0.35,0.055,0.381179559,0.576579762,0.349151469,0.208901196,maize,21
0.40666996,0.278571429,0.06,0.477569322,0.668539026,0.532943062,0.245658635,maize,21
0.593338139,0.392857143,0.07,0.452459659,0.611566742,0.374616705,0.18434048,maize,21
0.50667077,0.278571429,0.06,0.320447933,0.563324188,0.365562422,0.151936896,maize,21
0.600004859,0.314285714,0.08,0.442735024,0.631024148,0.461526405,0.174175673,maize,21
0.413336681,0.335714286,0.055,0.37182605,0.520003269,0.538432851,0.148369832,maize,21
0.440003563,0.35,0.08,0.452408863,0.53586634,0.375453524,0.169282875,maize,21
0.420003402,0.378571429,0.085,0.260655995,0.478503488,0.419883864,0.147998312,maize,21
0.466670446,0.3,0.06,0.436452341,0.655026058,0.481479279,0.250463704,maize,21
0.40666996,0.257142857,0.06,0.451081154,0.594905515,0.391449059,0.18083915,maize,21
0.440003563,0.342857143,0.07,0.394446301,0.53488388,0.393260466,0.152492621,maize,21
0.513337491,0.371428571,0.08,0.445278192,0.694544758,0.473662708,0.188583092,maize,21
0.553337815,0.285714286,0.08,0.276673785,0.518961224,0.343912008,0.188614771,maize,21
0.580004697,0.35,0.075,0.464213298,0.574019175,0.477683396,0.262290989,maize,21
0.426670122,0.214285714,0.09,0.392425462,0.555631489,0.338335027,0.146262269,maize,21
0.40000324,0.292857143,0.085,0.4442135,0.599015145,0.485301369,0.20933263,maize,21
0.653338625,0.214285714,0.065,0.413908463,0.706497782,0.427356238,0.219046205,maize,21
0.660005345,0.221428571,0.075,0.324953866,0.595885142,0.492405422,0.18504906,maize,21
0.440003563,0.278571429,0.075,0.283438802,0.638775169,0.503122568,0.191077318,maize,21
0.526670932,0.285714286,0.075,0.414129664,0.524729738,0.343754303,0.214482356,maize,21
0.540004373,0.285714286,0.09,0.290309189,0.627245447,0.417957425,0.199957186,maize,21
0.486670608,0.285714286,0.08,0.436242519,0.692029222,0.48707404,0.23128098,maize,21
0.420003402,0.264285714,0.08,0.39911557,0.677362634,0.356695316,0.156559267,maize,21
0.40000324,0.371428571,0.095,0.271910878,0.551648865,0.406905758,0.176653062,maize,21
0.473337167,0.335714286,0.065,0.450136029,0.486611365,0.355505067,0.184579624,maize,21
0.586671418,0.235714286,0.05,0.449431686,0.602604966,0.458819448,0.144877469,maize,21
0.433336843,0.392857143,0.085,0.457318686,0.679570505,0.482436782,0.259965027,maize,21
0.520004211,0.378571429,0.05,0.447411776,0.624703582,0.470251915,0.145945949,maize,21
0.580004697,0.307142857,0.1,0.271711955,0.54961379,0.49017291,0.223751566,maize,21
0.446670284,0.214285714,0.085,0.400306871,0.571398342,0.448021817,0.262113429,maize,21
0.473337167,0.35,0.055,0.383944148,0.576579762,0.660177091,0.209914726,maize,21
0.40666996,0.278571429,0.06,0.480333912,0.668539026,0.843968683,0.246672165,maize,21
0.533337653,0.271428571,0.055,0.410075643,0.668757659,0.80139055,0.156604124,maize,21
0.486670608,0.378571429,0.08,0.310919169,0.506503072,0.791763669,0.141228272,maize,21
0.40666996,0.235714286,0.075,0.269637017,0.56496636,0.69447451,0.153356773,maize,21
0.453337005,0.257142857,0.055,0.360812651,0.507968963,0.723768798,0.246215886,maize,21
0.620005021,0.257142857,0.06,0.467106254,0.60939567,0.706518704,0.25477844,maize,21
0.593338139,0.392857143,0.07,0.455224248,0.611566742,0.685642326,0.18535401,maize,21
0.50667077,0.278571429,0.06,0.323212523,0.563324188,0.676588043,0.152950425,maize,21
0.446670284,0.392857143,0.1,0.4477515,0.612686293,0.660230046,0.264282199,maize,21
0.466670446,0.278571429,0.07,0.403387279,0.690460057,0.676147118,0.226479827,maize,21
0.600004859,0.314285714,0.08,0.445499614,0.631024148,0.772552026,0.175189202,maize,21
0.413336681,0.335714286,0.055,0.37459064,0.520003269,0.849458472,0.149383362,maize,21
0.613338301,0.278571429,0.055,0.280656722,0.600811081,0.711972084,0.227657462,maize,21
0.440003563,0.35,0.08,0.455173453,0.53586634,0.686479145,0.170296404,maize,21
0.420003402,0.378571429,0.085,0.263420585,0.478503488,0.730909485,0.149011842,maize,21
0.466670446,0.3,0.06,0.439216931,0.655026058,0.7925049,0.251477233,maize,21
0.40666996,0.257142857,0.06,0.453845744,0.594905515,0.70247468,0.18185268,maize,21
0.440003563,0.342857143,0.07,0.39721089,0.53488388,0.704286087,0.153506151,maize,21
0.145880949,0.601926515,0.169169427,0.219716958,0.430790727,0.740788706,0.734502293,Maize,0
0.224740248,0.270784528,0.333149831,0.104547907,0.638111206,0.332178127,0.450629505,Maize,0
0.435540368,0.126921389,0.431113189,0.717507572,0.788095997,0.735307327,0.954120216,Maize,0
0.222247741,0.018003745,0.267522953,0.938525411,0.243198097,0.604554218,0.457887436,Maize,0
0.982039394,0.190156132,0.20177454,0.640500745,0.970048519,0.656161428,0.998554928,Maize,0
0.656374271,0.084029244,0.361696831,0.740836104,0.995965454,0.266254141,0.698601774,Maize,0
0.55752901,0.26111283,0.307066849,0.108276138,0.765240869,0.390682232,0.366517764,Maize,0
0.12603189,0.029696531,0.396393587,0.577069462,0.568372677,0.305600848,0.301916087,Maize,0
0.730096686,0.08672768,0.117556702,0.310643686,0.94003902,0.249491614,0.606824686,Maize,0
0.872190468,0.059088805,0.280441013,0.72731764,0.410989054,0.656992554,0.137082787,Maize,0
0.054406389,0.158886145,0.433840755,0.502523603,0.222613337,0.454345045,0.778721496,Maize,0
0.161815709,0.499031122,0.16403123,0.961845994,0.329915387,0.554415446,0.676248055,Maize,0
0.550385867,0.544818702,0.281829746,0.611227155,0.903897022,0.718809039,0.444245136,Maize,0
0.109565216,0.075039809,0.440145349,0.253140583,0.298102966,0.519686595,0.132832361,Maize,0
0.455376249,0.528601413,0.39304413,0.349631178,0.223011491,0.702285871,0.192688132,Maize,0
0.689298772,0.405943219,0.325088883,0.778887147,0.773855523,0.526526657,0.110404087,Maize,0
0.793462191,0.387551405,0.082692576,0.575599969,0.381008212,0.760427102,0.617470098,Maize,0
0.122161768,0.212172565,0.429641034,0.12349055,0.244344559,0.550644553,0.681237014,Maize,0
0.982725997,0.366229582,0.42419467,0.338877328,0.567053715,0.421685575,0.731893995,Maize,0
0.706330443,0.395739813,0.231335916,0.072977777,0.452556116,0.484687272,0.78164869,Maize,0
0.966081794,0.287340742,0.224204214,0.950670053,0.703181566,0.371474378,0.721061524,Maize,0
0.394787879,0.163548467,0.342064225,0.490336694,0.490326411,0.356932891,0.745711058,Maize,0
0.479622849,0.167100516,0.026074747,0.135358275,0.357419372,0.647095299,0.929649916,Maize,0
0.076824813,0.486170731,0.45716614,0.47168187,0.227133306,0.668616602,0.603055764,Maize,0
0.046802787,0.098721743,0.110111184,0.302923848,0.844536617,0.571043408,0.485715793,Maize,0
0.360304544,0.074234673,0.391338906,0.719732917,0.225759526,0.251085572,0.37520524,Maize,0
0.227895368,0.421990236,0.377195536,0.16853964,0.555811566,0.384979601,0.456558384,Maize,0
0.777026252,0.232156714,0.175114928,0.938673947,0.508875117,0.682281384,0.913252181,Maize,0
0.527189362,0.561564601,0.437149772,0.599995495,0.877126682,0.701436286,0.714961908,Maize,0
0.90644194,0.572282115,0.025969236,0.661364952,0.720319374,0.454027627,0.367533919,Maize,0
0.040470694,0.023060972,0.072570022,0.889132391,0.659032346,0.598644204,0.129357428,Maize,0
0.047826917,0.230706797,0.281354052,0.971988029,0.877004711,0.280300445,0.721582641,Maize,0
0.683932808,0.493932603,0.175398203,0.390833506,0.991879036,0.219789444,0.59534865,Maize,0
0.576959158,0.596545556,0.237105655,0.651103883,0.197246329,0.210023781,0.650627251,Maize,0
0.889129717,0.418867324,0.417773092,0.315694166,0.907154115,0.573924516,0.778454311,Maize,0
0.712160845,0.289667191,0.091662785,0.751585901,0.991125765,0.558623039,0.514080815,Maize,0
0.848011364,0.447539415,0.376055674,0.352420892,0.223558109,0.264858141,0.22119952,Maize,0
0.419537181,0.329313912,0.464388768,0.266636037,0.280975334,0.744840825,0.158198372,Maize,0
0.630636077,0.440137855,0.274306148,0.10097983,0.844681266,0.368051227,0.311484559,Maize,0
0.72508445,0.191471521,0.356604381,0.418322975,0.8423665,0.490054385,0.721017217,Maize,0
0.812512103,0.521918462,0.161894867,0.154993045,0.853006604,0.514307398,0.311059875,Maize,0
0.231145613,0.501262722,0.164746172,0.790908008,0.893069019,0.322778124,0.479681366,Maize,0
0.779065399,0.292455961,0.382115453,0.256090807,0.938767807,0.366894974,0.517247644,Maize,0
0.39745926,0.181324168,0.105189264,0.179559044,0.767595599,0.361720505,0.791278102,Maize,0
0.874129016,0.109960747,0.101977946,0.232802901,0.946277889,0.67172311,0.966939985,Maize,0
0.726725932,0.301544432,0.240360181,0.449008549,0.836316027,0.581913889,0.501577701,Maize,0
0.647710439,0.269004712,0.162827659,0.844398301,0.794103718,0.626816871,0.199497924,Maize,0
0.663322961,0.188832499,0.180967646,0.222495103,0.575176156,0.376437164,0.700414818,Maize,0
0.603835298,0.573861948,0.323647511,0.167050126,0.328827907,0.543778396,0.764362665,Maize,0
0.919165461,0.453525871,0.039012977,0.077887703,0.466195989,0.20888356,0.099041978,Maize,0
0.732166254,0.324201136,0.388585974,0.888579748,0.888768073,0.601138605,0.084946812,Maize,0
0.860673016,0.09492,0.138772157,0.220269264,0.36555545,0.691823127,0.819534347,Maize,0
0.758122476,0.434989526,0.207119912,0.105228631,0.90285207,0.263240493,0.195766027,Maize,0
0.050673444,0.38171768,0.07948196,0.695206599,0.219466609,0.620825612,0.111914522,Maize,0
0.748678797,0.17126309,0.384866059,0.508763583,0.789150298,0.667966009,0.730284286,Maize,0
0.793162838,0.433459755,0.222984963,0.120130799,0.199167049,0.426756698,0.566719124,Maize,0
0.591746156,0.135664617,0.187802244,0.169336732,0.810375167,0.309097411,0.537712041,Maize,0
0.097591604,0.303809827,0.148085618,0.713201762,0.434023816,0.195844348,0.250156866,Maize,0
0.194957176,0.50946272,0.455014108,0.564025861,0.601614444,0.60307416,0.375955706,Maize,0
0.293071243,0.01657984,0.193915514,0.262755199,0.289278086,0.180332214,0.407897455,Maize,0
0.074492023,0.228854001,0.279958614,0.196232149,0.206717827,0.434569595,0.245855352,Maize,0
0.499540053,0.138140689,0.302626547,0.32775352,0.668000247,0.170671645,0.380051016,Maize,0
0.533259235,0.57783207,0.365818268,0.585038053,0.712698461,0.49389851,0.638306813,Maize,0
0.191009423,0.252883668,0.26219091,0.550845495,0.614456698,0.758873795,0.441325222,Maize,0
0.039719716,0.178804248,0.471201068,0.264016135,0.753058994,0.652945265,0.782640797,Maize,0
0.871340074,0.068178411,0.468246428,0.419702652,0.521045868,0.380305926,0.899083186,Maize,0
0.440304422,0.505781215,0.45056152,0.043474282,0.891849986,0.347782146,0.066374904,Maize,0
0.416177717,0.453669746,0.223037614,0.574243366,0.62487499,0.699131694,0.196782677,Maize,0
0.731392524,0.544851136,0.237353478,0.764489156,0.308692552,0.339142965,0.330236932,Maize,0
0.172221425,0.145783522,0.148956166,0.873001905,0.668069745,0.268104881,0.206361156,Maize,0
0.711482859,0.362850976,0.341401126,0.051744346,0.287856867,0.354547747,0.820921004,Maize,0
0.312614654,0.563268783,0.334174652,0.415000283,0.870922823,0.170706251,0.272279007,Maize,0
0.71201955,0.069094911,0.08436978,0.172036844,0.764072595,0.499504383,0.466630199,Maize,0
0.199849877,0.433963611,0.385291485,0.952755107,0.780477916,0.399948213,0.231990841,Maize,0
0.072162058,0.278037433,0.207829478,0.107699854,0.374242581,0.723239595,0.454085703,Maize,0
0.768281198,0.586465267,0.112342574,0.867014077,0.544974479,0.167098069,0.092813889,Maize,0
0.183936814,0.402822804,0.060109122,0.478754812,0.448613683,0.280697655,0.3425225,Maize,0
0.626807196,0.311170173,0.381730529,0.681123178,0.330681579,0.620886587,0.793143768,Maize,0
0.710587758,0.429290439,0.362817056,0.1065269,0.715649507,0.284087207,0.307050276,Maize,0
0.922966776,0.117633873,0.328361439,0.359250953,0.377667648,0.304513337,0.858899575,Maize,0
0.742032527,0.454783001,0.109324916,0.800364036,0.73726319,0.675385473,0.24442813,Maize,0
0.759051422,0.219687269,0.113235469,0.155626067,0.550893121,0.513756948,0.513137723,Maize,0
0.671760306,0.30941239,0.148232571,0.678290648,0.703353716,0.661951269,0.669651649,Maize,0
0.930614985,0.147743087,0.065728161,0.229475555,0.733874811,0.742193687,0.68884481,Maize,0
0.865218399,0.059179224,0.301588708,0.867663887,0.823612026,0.666232268,0.324115495,Maize,0
0.181243756,0.216015129,0.453230851,0.093808026,0.364518587,0.19604648,0.941848258,Maize,0
0.428105796,0.073921148,0.2848212,0.793569585,0.77725151,0.207922452,0.568744915,Maize,0
0.492433632,0.415883847,0.047843279,0.166046489,0.526338205,0.604285029,0.556911164,Maize,0
0.920777595,0.123088125,0.468785933,0.055240066,0.480839772,0.324220832,0.335171715,Maize,0
0.11046202,0.590043531,0.430313494,0.908555565,0.732302868,0.407629367,0.803780678,Maize,0
0.421345081,0.130646636,0.190928288,0.538210606,0.599300382,0.601893107,0.062751853,Maize,0
0.252089141,0.312313794,0.285895642,0.851624832,0.996478782,0.589685776,0.451595406,Maize,0
0.258004162,0.137177646,0.139105763,0.539589004,0.957712076,0.482913694,0.964297539,Maize,0
0.782951554,0.450018701,0.235950636,0.828513068,0.660312561,0.298582627,0.819596888,Maize,0
0.131012205,0.267053425,0.448881659,0.459118076,0.578873301,0.740320463,0.899954299,Maize,0
0.986029445,0.125261188,0.146781978,0.654901779,0.424460378,0.722214425,0.382289897,Maize,0
0.70391887,0.569354065,0.268537117,0.135368681,0.234446727,0.345108106,0.33610113,Maize,0
0.873348602,0.221030197,0.130069322,0.601473862,0.684951541,0.369259258,0.226598476,Maize,0
0.447829809,0.452449428,0.472226425,0.232323517,0.612592243,0.221632943,0.234042673,Maize,0
0.261559077,0.110940444,0.452354872,0.233506083,0.709317742,0.327299505,0.783913447,Maize,0
0.807966466,0.27226356,0.310998063,0.265332073,0.852237877,0.49355701,0.17712491,Maize,0
0.232464101,0.389803886,0.123394537,0.559230322,0.738725857,0.292892284,0.710865784,Maize,0
0.956230768,0.193550742,0.224414485,0.039124682,0.667598374,0.21522084,0.970706401,Maize,0
0.205854412,0.565460454,0.470961279,0.369980834,0.681334899,0.34606863,0.170505906,Maize,0
0.789629023,0.515190105,0.142916209,0.179694661,0.748114472,0.248137638,0.159296705,Maize,0
0.37473855,0.509421982,0.316290011,0.222133874,0.271350157,0.49783473,0.702847619,Maize,0
0.925979914,0.437750843,0.109073231,0.12760438,0.688594216,0.354247127,0.383358436,Maize,0
0.278298905,0.463823012,0.439058536,0.756127206,0.294779586,0.571168749,0.436855883,Maize,0
0.073466902,0.02656286,0.289417251,0.702450434,0.613653458,0.271347998,0.359394647,Maize,0
0.146214248,0.136416184,0.424745539,0.108063725,0.590144079,0.183527113,0.53290544,Maize,0
0.264223209,0.408794277,0.119028595,0.242384315,0.613638533,0.522667179,0.417514947,Maize,0
0.649092066,0.373427363,0.188894927,0.568065122,0.924196761,0.166679091,0.686372083,Maize,0
0.290185912,0.086622562,0.227751054,0.167895806,0.429852783,0.724384173,0.908551087,Maize,0
0.757950495,0.289673256,0.236522636,0.807577036,0.743786289,0.412515063,0.068611608,Maize,0
0.947096642,0.199409807,0.441164728,0.126923189,0.5930759,0.163866629,0.223899221,Maize,0
